CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
9	6454	201	0.9258	-14.016
46	5017	201	0.8653	28.043
9465	13988	201	1.0	0.001
54	71	201	0.9017	17.974
71	3869	201	0.9093	-18.010
2046	6454	201	0.8615	14.016
267	6454	201	0.9526	0.000
60	2046	201	0.8199	21.948
98	153	201	0.8299	18.010
18	60	201	0.9046	-15.995
46	71	201	0.8569	2.016
543	1573	201	0.964	0.037
54	543	201	0.9609	-0.023
9	2046	201	0.9058	-28.032
10288	16462	201	0.848	-1.004
173	177	201	0.8815	-16.031
153	16462	201	0.746	-43.050
98	6200	201	0.836	-26.003
2226	7402	201	0.8857	28.032
47	71	201	0.837	16.031
153	10288	201	0.8474	-42.047
98	10457	201	0.8429	-26.002
173	277	201	0.894	-2.015
46	546	201	0.9269	-17.999
5017	10288	201	0.8441	-42.058
389	15358	201	0.9283	33.984
5017	16462	201	0.7438	-43.062
54	1573	201	0.9701	0.013
13473	16462	201	0.9214	17.967
277	15358	201	0.9593	-14.016
47	1162	201	0.9089	-14.016
267	1162	201	0.8701	18.011
9	10288	201	0.9196	18.011
46	47	201	0.9435	-14.016
267	2046	201	0.8722	-14.016
111	5017	201	0.8314	76.043
71	6200	201	0.8997	-17.998
46	10288	201	0.9435	-14.016
71	1573	201	0.9103	-17.961
47	111	201	0.8907	-33.984
546	2226	201	0.875	-42.059
12	46	201	0.9174	18.011
177	389	201	0.9283	-33.984
9465	13473	201	0.8166	0.984
1162	16462	201	0.788	13.012
277	389	201	0.9333	-48.000
153	5017	201	0.9712	0.012
546	7402	201	0.9421	-14.028
12	2226	201	0.8776	-42.047
18	6454	201	0.8598	19.969
60	2226	201	0.7983	21.948
47	7402	201	0.9196	-18.011
6454	7402	201	0.9258	14.016
111	10288	201	0.8907	33.984
2046	7402	201	0.9058	28.032
3869	10457	201	1.0	0.013
853	1516	202	0.8017	-14.016
1516	1862	202	0.7505	-0.036
14106	16670	203	1.0	-0.000
889	12106	203	0.725	0.129
12106	12884	203	0.8224	-0.165
889	2308	203	0.8579	0.000
2308	12884	203	0.8173	-0.036
2604	12106	203	0.8381	-0.000
889	12884	203	0.7707	-0.036
14106	16757	203	1.0	0.000
12106	16757	203	0.8002	0.000
2604	14106	203	0.8834	0.000
2604	16757	203	0.8834	0.000
2604	16670	203	0.8834	0.000
2604	12884	203	0.7911	-0.165
16670	16757	203	1.0	0.000
12106	16670	203	0.8002	0.000
12106	14106	203	0.8002	0.000
880	967	205	0.8339	18.011
11282	13937	205	0.7562	-18.011
409	429	205	0.851	18.010
2233	2385	205	0.72	-15.995
671	12800	205	0.9056	0.000
2385	2889	205	0.788	18.010
4997	7947	205	0.7387	-2.016
613	1133	205	0.8882	18.011
613	967	205	0.8882	18.011
880	4829	205	0.8477	-18.010
409	613	205	0.7751	18.011
11282	11496	205	0.8434	0.000
2233	9925	205	0.859	-0.000
1133	6157	205	0.9214	0.000
11496	13937	205	0.7765	-18.011
429	967	205	0.8417	18.011
671	1247	205	0.7812	-26.016
1247	2233	205	0.8273	-18.011
967	1133	205	1.0	-0.000
429	12800	205	0.7816	-18.010
429	880	205	0.9512	0.000
613	6157	205	0.9004	18.011
880	6157	205	0.8744	18.011
409	671	205	0.9282	0.000
1381	7947	205	0.8717	0.000
1247	7947	205	0.8064	-18.011
1381	9925	205	0.859	0.000
429	1133	205	0.8417	18.011
409	11496	205	0.7772	-2.016
1381	2385	205	0.72	-15.995
4829	12800	205	0.9056	-0.000
409	880	205	0.8512	18.011
613	880	205	0.924	0.000
967	6157	205	0.9214	0.000
2233	7947	205	0.8717	-0.000
11282	12800	205	0.7504	2.016
2385	12800	205	0.7508	60.021
1247	4997	205	0.7752	-15.995
11496	12800	205	0.7837	2.016
1247	4829	205	0.7812	26.016
429	6157	205	0.8724	18.011
409	1247	205	0.7754	-26.016
880	1247	205	0.7744	-44.026
1247	1381	205	0.8273	-18.011
1247	9925	205	0.7917	-18.011
429	671	205	0.8359	-18.010
671	4829	205	1.0	0.000
2889	4997	205	0.8731	0.000
1381	2233	205	1.0	0.000
880	1133	205	0.8339	18.011
409	12800	205	0.9194	0.000
409	4829	205	0.9282	0.000
671	880	205	0.8477	18.011
7947	9925	205	0.8821	0.000
880	12800	205	0.7967	-18.011
429	613	205	0.9139	0.000
2385	4997	205	0.7569	18.010
429	4829	205	0.8359	-18.010
401	439	207	0.9828	0.000
4815	9424	208	0.973	0.000
1873	9424	208	0.806	-15.995
1873	4815	208	0.819	-15.995
2084	14186	210	0.9699	0.000
1737	15540	210	0.9587	-0.003
5049	14629	210	0.9672	0.003
1737	10001	210	0.9615	-0.006
2084	11104	210	0.9744	-0.000
14432	14629	210	0.9801	-0.018
14432	15672	210	0.9672	-0.019
10001	11104	210	0.9692	0.023
3682	15672	210	0.9682	-0.021
1983	10001	210	0.9705	0.000
33	14629	210	0.9672	-0.009
1983	11104	210	0.9747	0.023
1737	1983	210	0.9698	-0.006
5049	14186	210	0.971	0.024
1983	15672	210	0.9685	0.003
13808	14629	210	0.9683	0.003
11104	14629	210	0.9683	-0.021
2084	14432	210	0.9699	-0.002
5049	15672	210	0.9653	0.002
2084	3682	210	0.9786	-0.000
1983	2084	210	1.0	0.024
14629	15672	210	0.9638	-0.000
2084	15540	210	0.9703	-0.021
2084	13808	210	0.9744	-0.024
1983	15540	210	0.9703	0.003
33	14432	210	0.971	0.009
2084	10001	210	0.9705	-0.024
33	5049	210	1.0	-0.012
14186	15672	210	0.9672	-0.021
11104	14186	210	0.9707	0.000
1983	13808	210	0.9744	0.000
10001	13808	210	0.9692	0.000
3682	14186	210	0.9702	0.000
33	14186	210	0.971	0.012
5049	14432	210	0.971	0.021
13808	14432	210	0.9707	0.021
13808	14186	210	0.9707	0.024
2084	15672	210	0.9685	-0.021
3682	14432	210	0.9702	-0.002
14186	14629	210	0.9801	-0.021
1983	14186	210	0.9699	0.024
5049	11104	210	0.9692	0.023
3682	15540	210	0.9681	-0.021
13808	15672	210	0.9684	0.003
3682	10001	210	0.9739	-0.023
1737	2084	210	0.9698	0.018
3682	11104	210	0.9736	0.000
1983	14432	210	0.9699	0.021
14186	14432	210	1.0	-0.003
1737	15873	210	0.9583	-0.006
11104	14432	210	0.9707	-0.002
33	15672	210	0.9653	-0.009
1983	3682	210	0.9786	0.023
3682	13808	210	0.9736	-0.023
3682	15873	210	0.9694	-0.024
11104	13808	210	1.0	-0.023
15540	15873	210	0.9627	-0.003
13808	15873	210	0.9673	-0.000
11104	15672	210	0.9731	-0.021
2667	5261	211	1.0	0.000
5261	8134	211	1.0	-0.000
2667	8134	211	1.0	0.000
11806	11857	213	0.9086	17.027
1362	4700	213	0.7148	-17.034
4700	11857	213	0.7098	-291.084
355	4700	213	0.7454	-0.036
4368	12435	214	0.7988	0.000
3100	11910	215	0.7241	0.000
4014	9542	216	0.7068	-38.016
12739	12816	217	0.8833	-15.958
4266	5922	218	1.0	0.000
8852	11985	218	0.7231	-0.036
3767	12562	218	0.7492	0.000
4266	12562	218	0.8222	0.073
4334	11985	218	0.7209	-0.036
5922	8852	218	0.7201	0.036
9355	12562	218	0.7342	0.037
6142	12562	218	0.7872	0.073
6142	8352	218	0.7652	0.365
3767	6142	218	0.7783	-0.073
8352	8852	218	0.7315	-0.328
5922	6142	218	0.7627	0.000
8352	11985	218	0.8151	-0.365
4266	8352	218	0.8125	0.365
4231	8352	218	0.7221	0.292
4266	6142	218	0.7627	0.000
4334	8352	218	0.7156	0.328
3767	11985	218	0.7388	-0.073
4266	11985	218	0.7827	0.000
4266	8852	218	0.7201	0.036
11985	12562	218	0.8133	0.073
4334	12562	218	0.7199	0.037
5922	12562	218	0.8222	0.073
3767	5922	218	0.7536	-0.073
5922	8352	218	0.8125	0.365
4266	9355	218	0.7109	0.036
5922	9355	218	0.7109	0.036
6142	8852	218	0.7047	0.036
5922	11985	218	0.7827	0.000
6142	11985	218	0.7631	0.000
8352	12562	218	0.8514	-0.291
3767	4266	218	0.7536	-0.073
8852	12562	218	0.7784	0.037
3767	8352	218	0.7182	0.292
8352	9355	218	0.7267	-0.328
11845	15915	219	0.8172	-146.058
11845	11854	219	0.8616	15.995
11883	11974	221	0.8904	0.000
11883	11989	221	0.8788	0.000
11974	11989	221	0.9274	0.000
2873	16851	223	1.0	0.000
564	1455	224	0.9157	0.000
564	15359	224	0.7376	9.985
564	1369	224	0.7705	27.995
563	9398	226	0.9388	-0.000
9398	16764	226	0.9388	0.000
563	16764	226	1.0	0.000
955	1231	227	0.7536	17.027
7511	8645	229	0.8765	0.036
7511	11146	229	0.7206	-0.000
9227	9228	230	0.7143	-0.000
8728	9228	230	0.724	31.990
5172	8789	231	0.7029	2.016
4573	7087	233	0.9754	0.008
149	13523	233	0.9694	17.999
190	4573	233	0.9629	-18.011
11860	14203	233	0.9814	0.023
13523	14203	233	0.9784	0.023
149	190	233	0.9702	18.010
3154	11860	233	0.9846	-0.022
2366	3154	233	0.9846	-0.000
3154	10441	233	0.9664	-18.021
190	14203	233	0.9814	0.011
4711	14203	233	0.9734	0.011
11361	11860	233	0.9615	17.991
2366	11860	233	1.0	-0.022
190	11361	233	0.9615	-18.002
7456	10441	233	0.9752	0.008
5963	7087	233	0.9659	0.008
3154	7456	233	0.9596	-18.030
7087	14203	233	0.9573	18.014
4573	10441	233	0.9796	0.000
190	2366	233	1.0	0.011
149	5963	233	0.9794	-0.000
10441	11361	233	0.9817	0.008
190	10441	233	0.9651	-18.011
7087	7456	233	0.9815	-0.016
7087	11361	233	0.9679	0.000
3154	14203	233	0.9801	0.000
149	11361	233	0.9832	0.008
4711	11860	233	0.9802	-0.011
3154	11361	233	0.9624	-18.013
149	10441	233	0.9828	-0.000
5963	10441	233	0.977	-0.000
7456	11361	233	0.9748	0.016
5963	11361	233	0.9717	0.008
4573	11860	233	0.9629	17.999
10441	11860	233	0.9643	17.999
4573	5963	233	0.9797	0.000
190	3154	233	0.9846	0.011
2366	4573	233	0.9629	-18.022
190	11860	233	1.0	-0.011
2366	10441	233	0.9651	-18.022
2366	4711	233	0.9802	-0.011
11860	13523	233	0.9872	0.000
149	11860	233	0.9702	17.999
3154	13523	233	0.9822	-0.022
4573	7456	233	0.9744	-0.008
4711	13523	233	0.977	-0.011
7087	10441	233	0.9734	-0.008
2366	14203	233	0.9814	0.000
2366	13523	233	0.9872	-0.022
5963	7456	233	0.9675	-0.008
149	7087	233	0.9719	0.008
190	13523	233	0.9872	-0.011
3154	4711	233	0.9734	-0.011
149	2366	233	0.9702	18.021
4573	13523	233	0.9613	17.999
190	4711	233	0.9802	0.000
2366	11361	233	0.9615	-18.013
149	7456	233	0.9762	-0.008
4573	11361	233	0.9751	0.008
149	4573	233	0.9825	-0.000
1199	8993	234	0.8021	0.000
1199	4541	234	0.8326	0.000
8993	9248	234	0.7687	0.000
1680	8993	234	0.803	0.000
1199	9248	234	0.77	0.000
4219	9106	235	0.7597	-0.000
9112	9271	235	0.7411	18.010
4219	9268	235	0.7411	-0.000
9106	9112	235	0.7503	-18.010
3381	5294	236	0.754	14.017
5291	5294	236	0.7583	-28.031
3381	5291	236	0.7069	42.047
2596	5291	236	0.8288	14.016
2596	3381	236	0.7973	-28.031
396	1695	237	0.7402	-42.011
396	6623	237	0.8571	-79.966
6805	11210	238	1.0	0.000
300	4961	239	0.761	-162.053
175	7405	240	1.0	-0.000
1284	1886	241	0.8433	0.000
1434	2074	241	0.8364	-15.995
1029	2439	241	0.755	34.006
1033	2439	241	0.8124	18.011
1591	1808	241	0.7696	18.011
1026	2439	241	0.7859	18.010
730	797	241	0.9213	15.995
797	2861	241	0.7652	2.016
2439	3707	241	0.8259	0.000
1033	3707	241	0.772	18.011
730	1026	241	0.7992	15.995
730	1808	241	0.8222	34.006
1033	1434	241	0.7712	-17.027
1284	2074	241	0.7642	-15.995
1591	9536	241	0.7459	36.021
2550	10988	241	0.8011	18.010
1029	1808	241	0.742	34.006
797	1284	241	0.7555	-17.027
1591	2439	241	0.7857	18.011
797	2439	241	0.7764	18.010
1033	7952	241	0.7693	-98.001
730	1591	241	0.8418	15.995
1029	1591	241	0.7964	15.995
730	1029	241	0.8981	0.000
1026	1033	241	0.8037	-0.000
1033	1591	241	0.838	-0.000
1434	1886	241	0.8116	0.000
1033	10988	241	0.7693	-98.001
1808	2439	241	0.8159	-0.000
1284	1591	241	0.7615	17.027
1026	3707	241	0.792	18.011
1026	1284	241	0.8049	-17.027
1284	3707	241	0.7725	35.038
1026	1029	241	0.7779	-15.995
730	2439	241	0.7994	34.006
1631	10988	241	0.8011	18.010
1284	2439	241	0.7692	35.038
730	2074	241	0.8141	-17.027
797	1026	241	0.8192	-0.000
797	1434	241	0.8327	-17.027
1033	1808	241	0.8387	18.011
1434	1591	241	0.7788	17.027
797	1808	241	0.8074	18.010
797	1033	241	0.9212	-0.000
1029	1033	241	0.8589	15.995
1029	3707	241	0.7493	34.006
730	1033	241	0.8753	15.995
1631	2550	241	1.0	0.000
1026	1434	241	0.7865	-17.027
7952	10988	241	1.0	-0.000
1284	1989	241	0.748	-15.995
797	1591	241	0.868	-0.000
1284	1434	241	0.8412	0.000
1026	1591	241	0.8035	-0.000
1808	3707	241	0.7913	0.000
730	3707	241	0.7961	34.006
1631	7952	241	0.8011	18.010
2550	7952	241	0.8011	18.010
797	1029	241	0.8655	-15.995
1026	1808	241	0.7974	18.011
871	7707	242	0.7429	46.006
871	5034	242	0.9189	0.000
6380	7707	242	0.9439	-0.000
871	6380	242	0.7398	46.006
6380	6418	242	0.9346	-0.000
6418	7707	242	0.9459	0.000
5034	7707	242	0.723	46.006
4091	15770	244	0.7501	0.000
1328	4091	244	0.7765	18.011
1071	4642	244	0.7535	15.995
4416	4916	244	0.7586	0.000
4426	7443	244	0.7409	-15.995
1071	1359	244	0.8765	0.000
1328	3927	244	0.7719	0.000
4642	7443	244	0.8855	0.000
1377	7443	244	0.825	18.010
4091	4916	244	0.7502	18.010
3927	4091	244	0.7921	18.011
4916	7443	244	0.7502	12.000
4642	4657	244	0.8484	0.000
4657	7443	244	0.8366	-0.000
1377	4642	244	0.7941	18.010
4642	4916	244	0.7928	-12.000
1328	3950	244	0.7873	-35.037
3927	3950	244	0.7694	-35.037
10155	10156	245	0.8251	18.010
4213	10155	245	0.8432	12.995
4213	10370	245	0.8889	-27.995
2334	11948	247	1.0	-0.000
150	752	249	0.8544	0.000
3426	12500	249	0.8515	-0.000
1248	12500	249	0.8758	-28.031
599	698	249	0.8765	28.031
4410	9991	249	0.8406	-0.000
150	583	249	0.8354	18.011
599	3426	249	0.8515	0.001
599	12500	249	1.0	0.000
48	3480	249	0.8372	-28.031
4410	12500	249	0.8756	-28.031
698	9991	249	0.8483	-0.000
583	12500	249	0.8728	-28.031
150	1248	249	0.8515	18.011
48	9991	249	0.8469	-0.000
150	1151	249	0.8879	0.000
599	4410	249	0.8756	28.031
583	9991	249	0.8348	-0.000
583	698	249	0.9539	0.000
48	12500	249	0.8725	-28.031
48	698	249	0.9219	0.000
583	599	249	0.8728	-28.031
752	1151	249	0.87	0.000
48	4410	249	0.9365	0.000
698	12500	249	0.8765	-28.031
583	1248	249	0.955	0.000
1248	4410	249	0.929	0.000
48	583	249	0.9313	0.000
150	698	249	0.8444	18.011
599	1248	249	0.8758	28.031
583	4410	249	0.9384	0.000
48	1248	249	0.9206	0.000
698	1248	249	0.9477	0.000
48	599	249	0.8725	-28.031
698	4410	249	0.9401	0.000
8833	15333	250	0.8228	0.000
8833	15997	250	0.8424	0.000
8833	12381	250	0.8256	0.000
15333	15997	250	0.9131	0.000
3928	4057	251	0.8664	0.000
9393	10318	251	1.0	0.000
2251	10318	251	0.8087	0.038
2251	4057	251	0.7963	0.105
2251	9393	251	0.8087	0.038
6083	14691	252	0.7227	0.036
6854	14924	252	0.7743	0.000
6854	14691	252	0.7552	0.000
14691	14924	252	0.8919	0.000
6083	14924	252	0.7367	0.036
6083	6854	252	0.9187	0.036
8496	11238	253	0.9348	0.000
11938	12072	254	0.7429	-0.000
489	7413	255	0.9651	0.000
489	7414	255	0.9651	0.000
84	110	255	0.8485	-17.975
533	6629	255	0.83	-42.011
275	888	255	0.9418	-48.001
7413	7414	255	1.0	0.000
275	7414	255	0.9687	-14.016
275	489	255	0.9504	-14.016
110	533	255	0.8419	27.995
489	888	255	0.9324	-33.985
275	7413	255	0.9687	-14.016
84	275	255	0.887	-2.016
497	888	255	0.9715	-54.032
84	533	255	0.923	10.020
9871	15239	256	0.8883	0.000
8997	15239	256	0.7882	0.036
8712	8997	256	0.7135	0.000
8997	9871	256	0.7852	0.036
2353	8712	256	0.8452	0.000
800	5493	259	1.0	0.000
3210	3220	260	1.0	0.000
8542	9752	261	0.7626	-18.010
2570	8542	261	0.8473	18.010
2570	9752	261	0.7797	0.000
3557	6679	262	1.0	0.000
3557	7470	262	1.0	0.000
6679	7470	262	1.0	0.000
8803	9045	263	0.8322	0.000
5718	9045	263	0.8332	0.000
8803	9345	263	0.8093	-18.011
7937	9045	263	0.8257	0.000
1286	2089	265	0.766	0.000
2071	5997	265	0.7987	0.000
1286	2071	265	0.7851	0.000
2089	5997	265	0.8017	0.000
1286	5997	265	0.8217	0.000
2089	12467	265	0.7146	-0.088
7827	12467	265	0.7801	0.000
2071	2089	265	0.8311	0.000
649	16072	269	1.0	0.000
4442	6808	273	0.7805	0.000
4420	6808	273	0.7805	0.000
4420	4442	273	1.0	0.000
41	11236	274	0.8341	-0.010
4465	4673	275	0.8905	0.000
4321	4673	275	1.0	0.000
4321	4465	275	0.8905	0.000
15401	15547	276	0.7575	-28.031
3909	3958	278	0.8179	41.027
101	3175	279	0.7607	47.949
260	2124	279	0.8096	-55.055
101	2124	279	0.8539	1.008
260	1187	279	0.7083	56.063
101	260	279	0.9153	56.063
1157	7830	282	0.8748	-26.016
240	1157	282	0.9832	0.000
8498	13602	282	0.8844	-28.031
9670	13602	282	0.8352	28.031
9612	9670	282	1.0	0.000
240	13602	282	0.8864	0.000
7830	13602	282	0.8242	26.016
240	9612	282	0.8653	-28.031
240	8498	282	0.9379	28.031
1157	8498	282	0.9365	28.031
240	9670	282	0.8653	-28.031
7830	8498	282	0.8423	54.047
8498	9612	282	0.8794	-56.063
1157	9612	282	0.8692	-28.031
8498	9670	282	0.8794	-56.063
240	7830	282	0.869	-26.016
1157	9670	282	0.8692	-28.031
9612	13602	282	0.8352	28.031
1157	13602	282	0.8951	0.000
12013	12038	287	0.749	-45.058
1782	1975	288	0.7972	-0.000
7386	7734	289	0.8274	0.001
7734	15264	289	0.8632	0.000
4569	15264	289	0.8659	0.000
7734	12051	289	1.0	0.000
12051	15264	289	0.8632	0.000
12051	14588	289	0.7898	-0.000
4569	14588	289	0.796	0.000
4569	12051	289	0.8079	0.000
7386	12051	289	0.8274	0.001
7734	14588	289	0.7898	-0.000
14588	15264	289	0.8507	0.000
7386	14588	289	0.7898	0.001
4569	7386	289	0.8259	-0.001
7386	15264	289	0.8844	0.001
4569	7734	289	0.8079	0.000
8708	15469	291	0.9052	2.016
15458	15507	291	0.8187	-28.031
15392	15416	291	0.8343	4.032
8691	15416	291	0.9182	2.016
2733	15392	291	0.9014	-0.000
8691	9711	291	0.8392	-4.031
5425	15392	291	0.7796	130.078
8691	15469	291	0.7672	-42.022
15379	15469	291	0.8713	-24.000
8708	15379	291	0.8927	26.016
2733	9711	291	0.8785	-2.015
5434	8740	291	0.8759	2.016
5434	15392	291	0.8847	-26.016
2733	11343	291	0.855	110.110
9711	15458	291	0.7875	56.062
2733	15507	291	0.9502	26.016
15416	15507	291	0.8936	21.984
8708	10848	291	0.8706	-28.031
8691	8740	291	0.8921	26.016
8691	15392	291	0.8752	-2.016
5434	15379	291	0.7701	-42.021
15392	15437	291	0.8499	-14.016
5434	15507	291	1.0	0.000
15392	15507	291	0.8847	26.016
8691	11343	291	0.817	108.094
8740	15392	291	0.8205	-28.031
8740	15453	291	0.8034	-14.016
2733	15416	291	0.927	4.031
15379	15507	291	0.7701	42.021
9711	15507	291	0.885	28.031
8740	11343	291	0.7811	82.079
11343	15507	291	0.897	-84.094
8740	9711	291	0.8077	-30.047
9711	15392	291	0.8548	2.015
8740	15416	291	0.8351	-24.000
8691	15458	291	0.7831	52.031
8691	15507	291	0.9285	24.000
9711	15416	291	0.7901	6.047
5434	9711	291	0.885	-28.031
11343	15416	291	0.779	-106.079
2733	8740	291	0.8852	28.031
8740	15507	291	0.8759	-2.016
2733	8691	291	0.9413	2.016
5434	8691	291	0.9285	-24.000
9711	11343	291	0.8113	112.125
2733	15437	291	0.8632	-14.016
5434	15458	291	0.8187	28.031
2733	8708	291	0.8476	-42.022
5434	15416	291	0.8936	-21.984
5434	11343	291	0.897	84.094
2733	5434	291	0.9502	26.016
11343	15392	291	0.831	-110.110
12680	12758	292	0.7407	217.114
4094	10139	294	0.8116	0.000
7303	10139	294	0.8334	0.000
6547	7504	294	0.8369	-0.000
10139	15647	294	1.0	0.000
4094	8381	294	0.8028	0.000
4094	15647	294	0.8116	0.000
2650	7504	294	1.0	0.000
6547	7303	294	0.8334	0.000
4094	10125	294	0.8028	0.000
2650	4094	294	0.8411	0.000
2650	7303	294	0.8663	0.000
4094	6547	294	0.8116	0.000
2650	15647	294	0.8369	0.000
6547	15647	294	1.0	0.000
2650	6547	294	0.8369	0.000
7504	8381	294	0.785	0.000
8381	10139	294	0.7765	0.000
8381	10125	294	1.0	0.000
10125	15647	294	0.7765	0.000
7504	10139	294	0.8369	0.000
2650	8381	294	0.785	0.000
8381	15647	294	0.7765	0.000
4094	7303	294	0.8405	0.000
7504	10125	294	0.785	0.000
7303	15647	294	0.8334	0.000
2650	10139	294	0.8369	0.000
7303	10125	294	0.7812	0.000
10125	10139	294	0.7765	0.000
6547	10125	294	0.7765	0.000
7504	15647	294	0.8369	0.000
7303	8381	294	0.7812	0.000
6547	10139	294	1.0	0.000
6547	8381	294	0.7765	0.000
4094	7504	294	0.8411	-0.000
2650	10125	294	0.785	0.000
7303	7504	294	0.8663	-0.000
2392	12526	295	1.0	0.000
1022	12526	295	0.7707	14.016
1022	2392	295	0.7707	14.016
286	4207	297	0.9205	0.000
4207	8775	297	0.8797	0.015
286	8775	297	0.9722	0.015
6772	8436	298	0.735	-88.052
6772	8431	298	0.7271	44.026
8436	8474	298	0.7284	-88.053
8474	8541	298	0.7151	-44.025
8429	8436	298	0.781	-44.026
8453	8474	298	0.7552	-44.027
8436	8453	298	0.7395	-44.026
6772	8429	298	0.7626	-44.026
8429	8453	298	0.7262	-88.052
4719	11707	299	0.8425	0.000
11707	16849	299	0.8625	0.000
8297	8311	299	0.8253	0.000
4719	8311	299	0.8259	0.000
8311	11707	299	0.8473	0.000
8311	16849	299	0.8413	0.000
4719	8297	299	0.8644	0.000
4719	16849	299	0.8617	0.000
8297	11707	299	0.8352	0.000
8297	16849	299	0.8549	0.000
1074	1222	300	1.0	0.000
915	1398	301	1.0	0.000
1332	1398	301	0.9594	0.000
915	1332	301	0.9594	-0.000
5508	8633	304	0.7311	39.958
415	15940	304	0.8497	-0.000
5508	6299	304	0.7648	-0.000
4777	4778	304	0.9353	-0.000
6008	15940	304	0.9178	0.000
4806	6008	304	0.9088	0.000
1120	15940	304	0.8497	0.011
4778	15940	304	0.8498	0.000
4777	4806	304	1.0	-0.000
4778	6008	304	0.9281	0.000
6008	8633	304	0.7015	0.000
4777	15940	304	0.8316	-0.000
4778	4806	304	0.9353	0.000
4778	8633	304	0.7016	0.000
3872	6697	304	0.9048	-0.053
4778	4949	304	0.7155	-0.036
4806	15940	304	0.8316	0.000
3872	5508	304	0.8685	-0.031
4777	6008	304	0.9088	-0.000
415	1120	304	1.0	-0.011
5508	6697	304	0.8069	-0.022
4060	4146	305	0.804	-44.026
4060	4190	305	0.7762	-88.052
2172	4002	305	0.7479	-44.026
4146	4190	305	0.7014	-44.026
4002	4060	305	0.7757	-44.026
989	1404	308	0.7034	0.000
748	6179	309	0.8519	35.038
1053	6179	309	0.9309	0.000
818	1196	309	0.8488	35.038
2355	7834	309	0.7245	0.000
2109	2408	309	0.8013	-0.000
818	6179	309	0.8594	35.037
818	2355	309	0.784	35.037
2109	2355	309	0.7219	18.010
748	818	309	0.9402	0.000
748	1053	309	0.8452	35.038
2109	6179	309	0.8092	18.011
748	1196	309	0.8416	35.038
2355	2408	309	0.7693	-18.011
1196	6179	309	0.8841	-0.000
1053	2109	309	0.8041	-18.011
818	2408	309	0.7803	17.027
1053	1196	309	0.8782	0.000
748	2355	309	0.7748	35.037
1196	2109	309	0.769	-18.011
1053	2408	309	0.7519	-18.011
818	1053	309	0.8595	35.037
748	2408	309	0.7851	17.027
8442	8485	310	0.9283	14.016
8853	10317	310	0.854	-14.016
8442	10317	310	0.8764	0.000
8485	8853	310	0.8973	0.000
8485	10317	310	0.8784	-14.015
8442	8853	310	0.8949	14.016
3454	11208	311	0.872	0.984
3454	5957	311	0.8356	0.984
5957	16827	311	1.0	0.000
3454	16827	311	0.8356	0.984
11208	16827	311	0.9108	0.000
5957	11208	311	0.9108	0.000
353	10122	312	0.7513	-0.000
353	1296	312	0.8808	0.000
353	445	312	0.9404	0.000
2247	10122	312	0.9297	-0.000
445	1296	312	0.9107	0.000
445	10122	312	0.8343	-0.000
445	2247	312	0.8031	-0.000
353	2247	312	0.7286	-0.000
1296	10122	312	0.8392	-0.000
1296	2247	312	0.804	-0.000
847	1590	313	0.8749	0.000
1590	2813	313	0.7773	14.015
847	2813	313	0.8611	14.015
2549	16484	314	0.7246	14.016
5270	9923	315	0.709	0.000
9372	16003	316	0.8327	0.000
11193	16003	316	0.8327	0.000
9372	11193	316	1.0	0.000
15363	16118	317	0.8326	-28.031
15362	15695	317	0.8819	0.984
15362	16118	317	0.8609	-14.015
11954	15363	317	0.7619	-15.995
11861	11954	317	0.7882	162.053
15362	15363	317	0.9472	14.016
15363	15695	317	0.716	-13.032
1288	1675	318	0.7711	-14.016
965	1114	319	1.0	0.000
6428	14097	319	0.784	-0.182
5695	14097	319	0.784	-0.182
1114	14097	319	0.7213	0.074
5695	6428	319	1.0	0.000
965	14097	319	0.7213	0.074
4436	8809	321	0.8079	-0.060
4436	5889	321	0.7315	-0.096
5889	8809	321	0.7255	0.036
3291	11539	323	0.8086	-0.037
3291	6500	323	1.0	0.000
6500	11539	323	0.8086	-0.037
12521	15927	326	0.7496	-264.084
12014	15927	326	0.8304	-0.000
11890	15927	326	0.7877	-132.043
12014	12040	326	0.7534	264.085
12040	15927	326	0.7496	-264.085
12014	12316	326	0.8566	132.043
11890	12521	326	0.7581	132.041
12040	12521	326	1.0	-0.001
11890	12316	326	0.8999	0.001
12521	15309	326	0.8009	0.000
11890	12014	326	0.8305	-132.042
12040	15309	326	0.8009	-0.001
12316	12521	326	0.7811	132.040
12316	15927	326	0.8011	-132.043
11890	12040	326	0.7581	132.042
12040	12316	326	0.7811	-132.042
12014	12521	326	0.7534	264.083
4907	5201	327	0.8427	-28.031
2289	4907	327	0.8831	-14.015
1136	4907	327	0.8748	-50.125
525	4907	327	0.8403	-33.098
1653	1931	327	0.9028	-28.031
1653	2289	327	0.8506	14.016
525	1136	327	0.8961	17.027
1653	2290	327	0.8506	14.016
2290	4907	327	0.8831	-14.015
1653	1654	327	0.9396	0.000
1654	2289	327	0.857	14.016
2289	2290	327	1.0	0.000
1654	1931	327	0.8929	-28.031
1654	2290	327	0.857	14.016
341	1102	330	0.7027	18.011
204	507	330	0.7448	-0.000
507	6053	330	0.9344	0.000
204	6053	330	0.7488	0.000
204	341	330	0.7085	-162.053
8737	10157	332	1.0	0.000
8571	11254	334	0.9462	0.000
2327	12346	336	0.8584	0.000
12346	14041	336	0.8584	0.000
2327	14041	336	1.0	0.000
