	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
28	10238	1.0	0.41082624	ISDB	http://www.wikidata.org/entity/Q105300075	VZZQQZMZDJETCS-GUKRZAEASA-N	InChI=1S/C20H20O5/c1-25-20-12-15(6-11-19(20)24)5-10-18(23)13-17(22)9-4-14-2-7-16(21)8-3-14/h2-4,6-9,11-13,21-22,24H,5,10H2,1H3/b9-4+,17-13-	COc1cc(CCC(=O)/C=C(O)/C=C/c2ccc(O)cc2)ccc1O	C20H20O5	nan	340.13107374	(4Z,6E)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)hepta-4,6-dien-3-one	VZZQQZMZDJETCS	Shikimates and Phenylpropanoids	Diarylheptanoids	Linear diarylheptanoids	http://www.wikidata.org/entity/Q15318723	Aframomum letestuanum	791472.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Zingiberales']	['Zingiberaceae']	['Unknown']	['Aframomum']	['Aframomum letestuanum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.143304824829102	1	427	Shikimates and Phenylpropanoids	0.5	Diarylheptanoids	0.5	Linear diarylheptanoids	0.5
29	10244	35.0	0.0	MS1_match	http://www.wikidata.org/entity/Q82113722	GPNCYIZKJTXKRO-UHFFFAOYSA-N	InChI=1S/C9H10O3/c1-6-4-3-5-7(10)8(6)9(11)12-2/h3-5,10H,1-2H3	COC(=O)c1c(C)cccc1O	C9H10O3	pos_1_1proton	166.06299418	methyl 2-hydroxy-6-methylbenzoate	GPNCYIZKJTXKRO	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q456474	Polyergus rufescens	637432.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Formicini']	['Polyergus']	['Polyergus rufescens']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	3	7.5	1	144	Shikimates and Phenylpropanoids	0.6	Phenolic acids (C6-C1)	0.6	Simple phenolic acids	0.6
30	10250	1.0	0.7217265	ISDB	http://www.wikidata.org/entity/Q110198001	ZBLCPASIFDWVAL-UHFFFAOYSA-N	InChI=1S/C17H22O4/c1-9(2)11-4-5-16(3)13(11)6-12-14(18)10-7-17(19,20-8-10)15(12)21-16/h10-11,13,19H,1,4-8H2,2-3H3	C=C(C)C1CCC2(C)OC3=C(CC12)C(=O)C1COC3(O)C1	C17H22O4	nan	290.151809184	1-hydroxy-4-methyl-7-(prop-1-en-2-yl)-3,14-dioxatetracyclo[10.2.1.0²,¹⁰.0⁴,⁸]pentadec-2(10)-en-11-one	ZBLCPASIFDWVAL	Terpenoids	Meroterpenoids	Miscellaneous meroterpenoids	http://www.wikidata.org/entity/Q7189389	Phyllosticta capitalensis	950086.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Botryosphaeriales']	['Phyllostictaceae']	['Unknown']	['Phyllosticta']	['Phyllosticta capitalensis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.8869059085845947	1	-1	nan	nan	nan	nan	nan	nan
31	1026	2.0	0.24359518	ISDB	http://www.wikidata.org/entity/Q105159678	LYYVFRHZNWNCHV-HGGQRQHSSA-N	InChI=1S/C21H30O8/c1-10(12-4-6-21(3)7-5-14(22)11(2)13(21)8-12)19(26)28-9-15-16(23)17(24)18(25)20(27)29-15/h12,15-18,20,23-25,27H,1,4-9H2,2-3H3/t12-,15-,16-,17+,18-,20?,21+/m1/s1	C=C(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1	C21H30O8	nan	410.19406792	[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl 2-[(2R,4aS)-4a,8-dimethyl-7-oxo-1,2,3,4,5,6-hexahydronaphthalen-2-yl]prop-2-enoate	LYYVFRHZNWNCHV	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q28147497	Chiliadenus montanus	7051731.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Chiliadenus']	['Chiliadenus montanus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.4743807315826416	1	241	Terpenoids	0.5	Sesquiterpenoids	0.5	Eudesmane sesquiterpenoids	0.2
32	10263	18.0	0.3611611	ISDB	http://www.wikidata.org/entity/Q105370659	ZBJPVPFEDGYYBD-UHFFFAOYSA-N	InChI=1S/C15H28O2/c1-11(2)7-6-9-15(5,17)13-8-10-14(4,16)12(13)3/h7,12-13,16-17H,6,8-10H2,1-5H3	CC(C)=CCCC(C)(O)C1CCC(C)(O)C1C	C15H28O2	nan	240.208930136	3-(2-hydroxy-6-methylhept-5-en-2-yl)-1,2-dimethylcyclopentan-1-ol	ZBJPVPFEDGYYBD	Terpenoids	Sesquiterpenoids	Cyclonerane sesquiterpenoids	http://www.wikidata.org/entity/Q14853669	Plectris	54322.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Plectris']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	5.444644451141357	1	-1	nan	nan	nan	nan	nan	nan
33	10267	2.0	0.5743039	ISDB	http://www.wikidata.org/entity/Q27159767	LTMQZVLXCLQPCT-UHFFFAOYSA-N	InChI=1S/C13H18/c1-10-6-7-12-11(9-10)5-4-8-13(12,2)3/h6-7,9H,4-5,8H2,1-3H3	Cc1ccc2c(c1)CCCC2(C)C	C13H18	nan	174.140850576	α-ionene	LTMQZVLXCLQPCT	Terpenoids	Sesquiterpenoids	Himachalane sesquiterpenoids	http://www.wikidata.org/entity/Q59420273	Feijoa sellowiana	9529.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Myrtales']	['Myrtaceae']	['Myrteae']	['Acca']	['Acca sellowiana']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.797215700149536	1	728	Terpenoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	0.6
34	10278	1.0	0.40285328	ISDB	http://www.wikidata.org/entity/Q105182664	NONPMXXPXAQDJV-QWRGUYRKSA-N	InChI=1S/C12H20O3/c1-7-10(11(14)8(2)3)12(5,6)15-9(4)13/h7,10-11,14H,1-2H2,3-6H3/t10-,11-/m0/s1	C=C[C@@H]([C@@H](O)C(=C)C)C(C)(C)OC(C)=O	C12H20O3	nan	212.14124449999997	(3S,4R)-3-ethenyl-4-hydroxy-2,5-dimethylhex-5-en-2-yl acetate	NONPMXXPXAQDJV	Terpenoids	Monoterpenoids	Acyclic monoterpenoids	http://www.wikidata.org/entity/Q26663	Artemisia vulgaris	1092844.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia vulgaris']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.61141300201416	1	-1	nan	nan	nan	nan	nan	nan
35	10283	175.0	0.28316158	ISDB	http://www.wikidata.org/entity/Q75062905	TUNSMPIPYQKPSQ-WOSJUFEDSA-N	InChI=1S/C15H26O2/c1-9(2)14-12(16)7-11(4)15(14)6-5-10(3)13(17)8-15/h5,9,11-14,16-17H,6-8H2,1-4H3/t11-,12+,13?,14+,15-/m0/s1	CC1=CC[C@]2(CC1O)[C@@H](C)C[C@@H](O)[C@H]2C(C)C	C15H26O2	nan	238.19328007200002	(1S,2R,4S,5S)-1-isopropyl-4,8-dimethylspiro[4.5]dec-8-ene-2,7-diol	TUNSMPIPYQKPSQ	Terpenoids	Sesquiterpenoids	Acorane sesquiterpenoids	http://www.wikidata.org/entity/Q14853669	Plectris	54322.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Plectris']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	5.132646560668945	1	-1	nan	nan	nan	nan	nan	nan
36	10288	2.0	0.31029925	ISDB	http://www.wikidata.org/entity/Q105109637	HFJWATQNEDWZFR-QWRGUYRKSA-N	InChI=1S/C14H17N3O3/c15-12(18)7-6-10-13(19)17-11(14(20)16-10)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8H2,(H2,15,18)(H,16,20)(H,17,19)/t10-,11-/m0/s1	NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O	C14H17N3O3	nan	275.126991404	3-[(2S,5S)-5-benzyl-3,6-dioxopiperazin-2-yl]propanamide	HFJWATQNEDWZFR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q843136	Penicillium	199764.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.741197109222412	1	201	Alkaloids	0.2894736842105263	Tryptophan alkaloids	0.10526315789473684	Dipeptides	0.07894736842105263
37	1029	1.0	0.29048973	ISDB	http://www.wikidata.org/entity/Q105268475	TZXUUTQEICXCOH-GZKCVXLASA-N	InChI=1S/C21H30O9/c1-10-7-15-13(11(2)20(27)28-15)5-3-12(8-22)4-6-14(10)29-21-19(26)18(25)17(24)16(9-23)30-21/h4,7-8,11,13-19,21,23-26H,3,5-6,9H2,1-2H3/b10-7+,12-4+/t11-,13-,14+,15+,16+,17+,18-,19+,21+/m0/s1	C/C1=C\[C@H]2OC(=O)[C@@H](C)[C@@H]2CC/C(C=O)=C\C[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C21H30O9	nan	426.18898254	(3S,3aS,9R,11aS)-3,10-dimethyl-2-oxo-9-{[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3H,3aH,4H,5H,8H,9H,11aH-cyclodeca[b]furan-6-carbaldehyde	TZXUUTQEICXCOH	Terpenoids	Sesquiterpenoids	Germacrane sesquiterpenoids	http://www.wikidata.org/entity/Q578927	Lactuca virosa	104477.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cichorieae']	['Lactuca']	['Lactuca virosa']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	3.161958932876587	1	241	Terpenoids	0.5	Sesquiterpenoids	0.5	Eudesmane sesquiterpenoids	0.2
38	10291	39.0	0.2600811	ISDB	http://www.wikidata.org/entity/Q105111348	IDGOUUWCFVZDEL-UHFFFAOYSA-N	InChI=1S/C15H24O/c1-9-10-5-6-11-13(10)14(2,3)12(16)7-8-15(9,11)4/h9-11,13H,5-8H2,1-4H3	CC1C2CCC3C2C(C)(C)C(=O)CCC13C	C15H24O	nan	220.182715388	3,3,7,8-tetramethyltricyclo[5.4.0.0²,⁹]undecan-4-one	IDGOUUWCFVZDEL	Terpenoids	Sesquiterpenoids	Longifolane sesquiterpenoids	http://www.wikidata.org/entity/Q102857	Apis	52851.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	0	6.0403242111206055	1	-1	nan	nan	nan	nan	nan	nan
39	10297	1.0	0.35634634	ISDB	http://www.wikidata.org/entity/Q77422402	MIJQQLCPVSCPSU-QMMMGPOBSA-N	InChI=1S/C15H14O6/c1-7-10(5-8(16)6-12(18)19)15(21)9-3-2-4-11(17)13(9)14(7)20/h2-4,8,16-17H,5-6H2,1H3,(H,18,19)/t8-/m0/s1	CC1=C(C[C@H](O)CC(=O)O)C(=O)c2cccc(O)c2C1=O	C15H14O6	nan	290.079038168	(3S)-3-hydroxy-4-(5-hydroxy-3-methyl-1,4-dioxonaphthalen-2-yl)butanoic acid	MIJQQLCPVSCPSU	Polyketides	Naphthalenes	Naphthoquinones	http://www.wikidata.org/entity/Q26292941	Streptomyces tendae	676355.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces tendae']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.925385355949402	1	10	Polyketides	0.08771929824561403	Naphthalenes	0.07017543859649122	Naphthoquinones	0.07017543859649122
40	103	2.0	0.25019315	ISDB	http://www.wikidata.org/entity/Q105182029	NMZWIAATAZXMRV-RMPHRYRLSA-N	InChI=1S/C12H16O7/c13-5-8-9(15)10(16)11(17)12(19-8)18-7-4-2-1-3-6(7)14/h1-4,8-17H,5H2/t8-,9-,10+,11-,12-/m1/s1	OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O	C12H16O7	nan	272.089602852	(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-(2-hydroxyphenoxy)oxane-3,4,5-triol	NMZWIAATAZXMRV	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q156307	Salix babylonica	164204.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Salicaceae']	['Saliceae']	['Salix']	['Salix babylonica']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.500772476196289	1	191	Shikimates and Phenylpropanoids	0.5	Phenolic acids (C6-C1)	0.5	Simple phenolic acids	0.5
41	1030	17.0	0.6189749	ISDB	http://www.wikidata.org/entity/Q105181923	NMQLKXNABMBXMS-MGPQQGTHSA-N	InChI=1S/C14H22/c1-6-13-10-12(11(3)4)8-9-14(13,5)7-2/h6-7,12-13H,1-3,8-10H2,4-5H3/t12-,13-,14-/m1/s1	C=C[C@@H]1C[C@H](C(=C)C)CC[C@@]1(C)C=C	C14H22	nan	190.17215070400002	(1S,2S,4R)-1,2-diethenyl-1-methyl-4-(prop-1-en-2-yl)cyclohexane	NMQLKXNABMBXMS	Terpenoids	Sesquiterpenoids	Elemane sesquiterpenoids	http://www.wikidata.org/entity/Q61656085	Litophyton brassicum	3679704.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Nephtheidae']	['Unknown']	['Litophyton']	['Litophyton brassicum']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	2	5.475899696350098	1	147	Terpenoids	0.875	Sesquiterpenoids	0.875	Bisabolane sesquiterpenoids	0.6071428571428571
42	10318	3.0	0.55073243	ISDB	http://www.wikidata.org/entity/Q77280312	MTOZXGOYXQPCBP-QMMMGPOBSA-N	InChI=1S/C12H16O4/c1-3-4-8-5-11-9(7-15-8)10(14-2)6-12(13)16-11/h6,8H,3-5,7H2,1-2H3/t8-/m0/s1	CCC[C@H]1Cc2oc(=O)cc(OC)c2CO1	C12H16O4	nan	224.104858992	(7S)-4-methoxy-7-propyl-5H,7H,8H-pyrano[3,2-c]pyran-2-one	MTOZXGOYXQPCBP	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q374386	Phomopsis	712313.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Diaporthaceae']	['Unknown']	['Phomopsis']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.702929735183716	1	251	Polyketides	0.6	Cyclic polyketides	0.6	2-pyrone derivatives	0.6
43	1033	2.0	0.23385757	ISDB	http://www.wikidata.org/entity/Q105159678	LYYVFRHZNWNCHV-HGGQRQHSSA-N	InChI=1S/C21H30O8/c1-10(12-4-6-21(3)7-5-14(22)11(2)13(21)8-12)19(26)28-9-15-16(23)17(24)18(25)20(27)29-15/h12,15-18,20,23-25,27H,1,4-9H2,2-3H3/t12-,15-,16-,17+,18-,20?,21+/m1/s1	C=C(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1	C21H30O8	nan	410.19406792	[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl 2-[(2R,4aS)-4a,8-dimethyl-7-oxo-1,2,3,4,5,6-hexahydronaphthalen-2-yl]prop-2-enoate	LYYVFRHZNWNCHV	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q28147497	Chiliadenus montanus	7051731.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Chiliadenus']	['Chiliadenus montanus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.4354302883148193	1	241	Terpenoids	0.5	Sesquiterpenoids	0.5	Eudesmane sesquiterpenoids	0.2
44	10337	26.0	0.25644073	ISDB	http://www.wikidata.org/entity/Q6813065	KWILGNNWGSNMPA-UHFFFAOYSA-N	InChI=1S/C10H10O3/c1-6-5-7-3-2-4-8(11)9(7)10(12)13-6/h2-4,6,11H,5H2,1H3	CC1Cc2cccc(O)c2C(=O)O1	C10H10O3	nan	178.06299418	mellein	KWILGNNWGSNMPA	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q1566538	Camponotus vagus	507118.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Camponotini']	['Camponotus']	['Camponotus vagus']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	0	7.025763034820557	1	-1	nan	nan	nan	nan	nan	nan
45	10370	1.0	0.969318	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	DJLTZJGULPLVOA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	3.877271890640259	1	245	Shikimates and Phenylpropanoids	0.25	Small peptides	0.25	Isocoumarins	0.25
46	104	1.0	0.43165028	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	QTSYLHMNCMQLOC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.7266011238098145	1	107	Polyketides	0.6666666666666666	Lysine alkaloids	0.6666666666666666	Piperidine alkaloids	0.6666666666666666
47	1041	1.0	0.33989796	ISDB	http://www.wikidata.org/entity/Q104167193	GIHACZHGZUTZSY-UHFFFAOYSA-N	InChI=1S/C14H15N3O4/c15-2-1-3-17-8-5-10(18)13(19)12-11(8)7(6-16-12)4-9(17)14(20)21/h5-6,9,16H,1-4,15H2,(H,20,21)	NCCCN1C2=CC(=O)C(=O)c3[nH]cc(c32)CC1C(=O)O	C14H15N3O4	nan	289.10625596	7-(3-aminopropyl)-10,11-dioxo-2,7-diazatricyclo[6.3.1.0⁴,¹²]dodeca-1(12),3,8-triene-6-carboxylic acid	GIHACZHGZUTZSY	Alkaloids	Tryptophan alkaloids	Pyrroloquinoline alkaloids	http://www.wikidata.org/entity/Q3496283	Mycena rosella	240801.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Agaricales']	['Mycenaceae']	['Unknown']	['Mycena']	['Mycena rosella']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	3.3595919609069824	1	201	Alkaloids	0.2894736842105263	Tryptophan alkaloids	0.10526315789473684	Dipeptides	0.07894736842105263
48	1042	1.0	0.6617113	ISDB	http://www.wikidata.org/entity/Q6823656	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	C[S+]([O-])CCC(N)C(=O)O	C5H11NO3S	nan	165.045964212	methionine sulfoxide	QEFRNWWLZKMPFJ	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	8.146844863891602	1	559	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
49	10429	1.0	0.5208051	ISDB	http://www.wikidata.org/entity/Q16082044	OUYCCCASQSFEME-MRVPVSSYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m1/s1	N[C@H](Cc1ccc(O)cc1)C(=O)O	C9H11NO3	nan	181.073893212	(.+-.)-tyrosine	OUYCCCASQSFEME	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	3	8.583220481872559	1	562	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
50	10439	2.0	0.27207106	ISDB	http://www.wikidata.org/entity/Q27144673	HEUQYIQQCNOXOG-UHFFFAOYSA-N	InChI=1S/C13H25NO3/c1-2-3-4-5-6-7-8-9-10-12(15)14-11-13(16)17/h2-11H2,1H3,(H,14,15)(H,16,17)	CCCCCCCCCCC(=O)NCC(=O)O	C13H25NO3	nan	243.18344366	N-undecanoylglycine	HEUQYIQQCNOXOG	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.5882842540740967	1	697	Fatty acids	1.0	Fatty amides	1.0	N-acyl amines	1.0
51	10461	3.0	0.22156708	ISDB	http://www.wikidata.org/entity/Q105280975	UXPWWPWJKKPXCB-DGWUHCKDSA-N	InChI=1S/C11H17NO6/c1-2-6(3-12)5-17-11-10(16)9(15)8(14)7(4-13)18-11/h5,7-11,13-16H,2,4H2,1H3/b6-5+/t7-,8-,9+,10-,11-/m1/s1	CC/C(C#N)=C\O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C11H17NO6	nan	259.105587264	(2E)-2-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methylidene)butanenitrile	UXPWWPWJKKPXCB	Amino acids and Peptides	Amino acid glycosides	Cyanogenic glycosides	http://www.wikidata.org/entity/Q177322	Euphorbia maculata	683660.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia maculata']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.8862683773040771	1	-1	nan	nan	nan	nan	nan	nan
52	10464	3.0	0.259501	ISDB	http://www.wikidata.org/entity/Q110159027	AGPWDHWZOCXKTC-UHFFFAOYSA-N	InChI=1S/C12H11NO3/c1-2-4-8-5-3-6-10(16-8)11-9(14)7-13-12(11)15/h2-6H,7H2,1H3,(H,13,15)	CC=CC1=CC=CC(=C2C(=O)CNC2=O)O1	C12H11NO3	nan	217.073893212	3-[6-(prop-1-en-1-yl)pyran-2-ylidene]pyrrolidine-2,4-dione	AGPWDHWZOCXKTC	Polyketides	Chromanes	Azaphilones	http://www.wikidata.org/entity/Q390456	Agaricus	737448.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Agaricales']	['Agaricaceae']	['Unknown']	['Agaricus']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.038003921508789	1	-1	nan	nan	nan	nan	nan	nan
53	10467	1.0	0.75942594	ISDB	http://www.wikidata.org/entity/Q105187639	NYRFIEXUGCQNIN-UHFFFAOYSA-N	InChI=1S/C14H13NO3/c1-3-15-12-9(5-4-6-11(12)17-2)13(16)10-7-8-18-14(10)15/h4-8H,3H2,1-2H3	CCn1c2occc2c(=O)c2cccc(OC)c21	C14H13NO3	nan	243.08954327599997	9-ethyl-8-methoxyfuro[2,3-b]quinolin-4-one	NYRFIEXUGCQNIN	Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q2714490	Ruta chalepensis	504804.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Ruta']	['Ruta chalepensis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	4.037703514099121	1	20	Shikimates and Phenylpropanoids	0.06329113924050633	Phenylpropanoids (C6-C3)	0.05063291139240506	Cinnamic acids and derivatives	0.05063291139240506
